trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
81,0,81,0,192.9795918999007,,192.9560700999573,5,192.9795918999007,192.9795918999007,0.01652419997844845,194.85372109990567,[-0.25092592592592594],[-0.17037037037037037],[1],[0],[0],[1.8812250000191852],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
82,0,82,0,194.88883789989632,,194.85930619994178,5,194.88883789989632,194.88883789989632,0.02129229996353388,196.61781919992063,[0.07592592592592592],[-0.24537037037037038],[1],[0],[0],[1.7374875000678003],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
83,0,83,0,196.6495960999746,,196.6226514999289,5,196.6495960999746,196.6495960999746,0.020076900022104383,199.45314819994383,[0.03425925925925926],[-0.13055555555555556],[1],[0],[0],[2.810616899980232],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
84,0,84,0,199.5068631999893,,199.458587699919,10,199.5068631999893,199.5068631999893,0.03808800003025681,201.7181362999836,[0.275],[0.26481481481481484],[1],[0],[0],[2.2222956999903545],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
85,0,85,0,201.7642322999891,,201.72327629989013,10,201.7642322999891,201.7642322999891,0.03047090000472963,204.96893360000104,[0.23333333333333334],[-0.35462962962962963],[1],[0],[0],[3.2153654999565333],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
86,0,86,0,205.0184489999665,,204.97311629995238,10,205.0184489999665,205.0184489999665,0.03425230004359037,207.11953419994097,[0.3731481481481482],[-0.24259259259259258],[1],[0],[0],[2.1123939000535756],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
87,0,87,0,207.18282019998878,,207.12500349991024,10,207.18282019998878,207.18282019998878,0.03412419999949634,209.25170719996095,[0.4111111111111111],[-0.44166666666666665],[1],[0],[0],[2.0928058000281453],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
88,0,88,0,209.28233319998253,,209.25679919996765,5,209.28233319998253,209.28233319998253,0.019044300075620413,214.96869079989847,[-0.0712962962962963],[-0.05925925925925926],[1],[0],[0],[5.692960100015625],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
89,0,89,0,214.99816779990215,,214.97323979996145,5,214.99816779990215,214.99816779990215,0.017205199925228953,216.93452699994668,[-0.2861111111111111],[0.1259259259259259],[1],[0],[0],[1.9443184999981895],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
90,0,90,0,216.96511649992317,,216.93973529990762,5,216.96511649992317,216.96511649992317,0.01692269998602569,219.8180079999147,[-0.3685185185185185],[-0.049074074074074076],[1],[0],[0],[2.861384900053963],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
91,0,91,0,219.86742119991686,,219.82225539989304,10,219.86742119991686,219.86742119991686,0.0338002999778837,224.43477569997776,[-0.4324074074074074],[-0.4388888888888889],[1],[0],[0],[4.578976399963722],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
92,0,92,0,224.47932709997986,,224.43958719994407,5,224.47932709997986,224.47932709997986,0.018072900013066828,226.30176719999872,[-0.08796296296296297],[0.028703703703703703],[1],[0],[0],[1.844298499985598],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
93,0,93,0,226.33864159998484,,226.30783159995917,5,226.33864159998484,226.33864159998484,0.02178700000513345,228.7705756999785,[0.25925925925925924],[0.4601851851851852],[1],[0],[0],[2.441575999953784],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
94,0,94,0,228.80217999999877,,228.77613319992088,5,228.80217999999877,228.80217999999877,0.019076299970038235,231.069710199954,[-0.075],[0.16018518518518518],[1],[0],[0],[2.2749578000511974],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
95,0,95,0,231.11888889991678,,231.07561289996374,10,231.11888889991678,231.11888889991678,0.03288330009672791,233.38474499993026,[-0.36944444444444446],[-0.35833333333333334],[1],[0],[0],[2.276763099944219],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
96,0,96,0,233.4136078999145,,233.38837569998577,5,233.4136078999145,233.4136078999145,0.016677999985404313,234.97002669994254,[0.06481481481481481],[-0.40370370370370373],[1],[0],[0],[1.5649296999908984],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
97,0,97,0,235.02637009997852,,234.97621349990368,10,235.02637009997852,235.02637009997852,0.03767130000051111,236.48342789988965,[-0.03518518518518519],[-0.35],[1],[0],[0],[1.4704863999504596],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
98,0,98,0,236.51218689989764,,236.4876946998993,5,236.51218689989764,236.51218689989764,0.017113700043410063,238.45146979996935,[-0.07222222222222222],[-0.20833333333333334],[1],[0],[0],[1.9470724000129849],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
99,0,99,0,238.479575599893,,238.45596249995288,5,238.479575599893,238.479575599893,0.016692199977114797,250.4844427999342,[-0.08611111111111111],[-0.22592592592592592],[1],[0],[0],[12.012010500067845],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
100,0,100,0,250.51912249997258,,250.4889471998904,5,250.51912249997258,250.51912249997258,0.021588200004771352,253.01947239995934,[-0.4564814814814815],[-0.26481481481481484],[1],[0],[0],[2.509288299945183],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
101,0,101,0,253.05116529995576,,253.0249354999978,5,253.05116529995576,253.05116529995576,0.018509600078687072,256.0680522999028,[0.26851851851851855],[0.001851851851851852],[1],[0],[0],[3.024963599978946],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
102,0,102,0,256.1010625999188,,256.0731315999292,5,256.1010625999188,256.1010625999188,0.020127099938690662,258.08488979993854,[-0.41388888888888886],[0.3574074074074074],[1],[0],[0],[1.9919189000502229],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
103,0,103,0,258.11808309995104,,258.09104249998927,5,258.11808309995104,258.11808309995104,0.019933999981731176,260.1351661999943,[0.38981481481481484],[-0.024074074074074074],[1],[0],[0],[2.024135500076227],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
104,0,104,0,260.1679226999404,,260.14034779998474,5,260.1679226999404,260.1679226999404,0.018831800087355077,266.9516682999674,[-0.20185185185185187],[-0.225],[1],[0],[0],[6.792580500012264],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
105,0,105,0,266.9829734999221,,266.95585289993323,5,266.9829734999221,266.9829734999221,0.01946830004453659,268.5536766999867,[0.18888888888888888],[0.17592592592592593],[1],[0],[0],[1.5785300999414176],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
106,0,106,0,268.5872569999192,,268.55836539994925,5,268.5872569999192,268.5872569999192,0.021775600034743547,271.1880051998887,[0.1398148148148148],[-0.36574074074074076],[1],[0],[0],[2.608115900075063],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
107,0,107,0,271.2389013998909,,271.19303809991106,10,271.2389013998909,271.2389013998909,0.033273300039581954,273.40133039990906,[-0.35462962962962963],[0.2601851851851852],[1],[0],[0],[2.1753869999665767],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
108,0,108,0,273.4329021999147,,273.4069656999782,5,273.4329021999147,273.4329021999147,0.018159800092689693,274.93710759992246,[-0.28425925925925927],[-0.023148148148148147],[1],[0],[0],[1.512382599990815],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
109,0,109,0,274.97146179992706,,274.944235599949,5,274.97146179992706,274.97146179992706,0.020221599959768355,276.9197732999455,[0.025],[0.03981481481481482],[1],[0],[0],[1.9561902000568807],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
110,0,110,0,276.95281099993736,,276.92710089997854,5,276.95281099993736,276.95281099993736,0.019208300043828785,282.16818149993196,[-0.028703703703703703],[0.01574074074074074],[1],[0],[0],[5.222665900015272],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
111,0,111,0,282.2173277999973,,282.17310299992096,10,282.2173277999973,282.2173277999973,0.032846399932168424,284.30120439990424,[0.14537037037037037],[-0.37037037037037035],[1],[0],[0],[2.095901499968022],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
112,0,112,0,284.3502830999205,,284.306059799972,10,284.3502830999205,284.3502830999205,0.03234310005791485,286.43512919999193,[-0.4935185185185185],[-0.2222222222222222],[1],[0],[0],[2.0971093999687582],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
113,0,113,0,286.48593909991905,,286.4393317999784,10,286.48593909991905,286.48593909991905,0.03373929997906089,288.67584709997755,[-0.03425925925925926],[-0.3787037037037037],[1],[0],[0],[2.202679199981503],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
114,0,114,0,288.73288169992156,,288.6805414999835,10,288.73288169992156,288.73288169992156,0.04092629998922348,290.3364434998948,[0.3194444444444444],[0.24537037037037038],[1],[0],[0],[1.6151109000202268],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
115,0,115,0,290.36602259997744,,290.34169219993055,5,290.36602259997744,290.36602259997744,0.017089399974793196,292.85224309994373,[-0.35648148148148145],[-0.30092592592592593],[1],[0],[0],[2.493358900072053],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
116,0,116,0,292.8835342999082,,292.85732809989713,5,292.8835342999082,292.8835342999082,0.019398500095121562,294.353118399973,[0.4324074074074074],[0.26481481481481484],[1],[0],[0],[1.4766105000162497],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
117,0,117,0,294.3888958999887,,294.3599107998889,5,294.3888958999887,294.3888958999887,0.021594900055788457,296.3015301999403,[-0.2898148148148148],[0.462037037037037],[1],[0],[0],[1.9210171999875456],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
118,0,118,0,296.333081599907,,296.3062278999714,5,296.333081599907,296.333081599907,0.018080800073221326,298.48449849989265,[-0.17222222222222222],[-0.33425925925925926],[1],[0],[0],[2.1605810000328347],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
119,0,119,0,298.51692989992443,,298.48934889992233,5,298.51692989992443,298.51692989992443,0.01994509994983673,300.31852919992525,[0.27870370370370373],[-0.07685185185185185],[1],[0],[0],[1.8093958999961615],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
120,0,120,0,300.3713803999126,,300.3237320999615,10,300.3713803999126,300.3713803999126,0.034466000040993094,302.0527529999381,[0.2962962962962963],[0.16574074074074074],[1],[0],[0],[1.6947296999860555],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
121,0,121,0,302.0881104998989,,302.0598427999066,5,302.0881104998989,302.0881104998989,0.020722599932923913,304.33497899991926,[0.24259259259259258],[0.024074074074074074],[1],[0],[0],[2.2551815999904647],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
122,0,122,0,304.3703808999853,,304.3401644999394,5,304.3703808999853,304.3703808999853,0.022183099994435906,306.26816789992154,[0.009259259259259259],[0.2222222222222222],[1],[0],[0],[1.9060824000043795],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
123,0,123,0,306.3068884999957,,306.2755145999836,5,306.3068884999957,306.3068884999957,0.02399640006478876,307.9680576999672,[-0.30833333333333335],[-0.36018518518518516],[1],[0],[0],[1.6689177999505773],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
124,0,124,0,308.0314320999896,,307.9728201999096,10,308.0314320999896,308.0314320999896,0.03949969995301217,310.6180067999521,[0.10277777777777777],[0.002777777777777778],[1],[0],[0],[2.6060285000130534],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
125,0,125,0,310.669862599927,,310.6219187999377,10,310.669862599927,310.669862599927,0.035529399989172816,312.86797589994967,[-0.2564814814814815],[0.34629629629629627],[1],[0],[0],[2.210754800005816],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
126,0,126,0,312.9298859999981,,312.87301899993327,10,312.9298859999981,312.9298859999981,0.04415090009570122,314.6016167999478,[0.48518518518518516],[0.33796296296296297],[1],[0],[0],[1.6846621999284253],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
127,0,127,0,314.63142469991,,314.6060720999958,5,314.63142469991,314.63142469991,0.018159599974751472,316.6050842999248,[-0.39166666666666666],[0.1287037037037037],[1],[0],[0],[1.9808621000265703],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
128,0,128,0,316.6618449999951,,316.60955469997134,10,316.6618449999951,316.6618449999951,0.04121169995050877,318.60125269996934,[0.35462962962962963],[-0.03888888888888889],[1],[0],[0],[1.9508760999888182],[],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
129,0,129,0,318.6471502999775,,318.60544590000063,10,318.6471502999775,318.6471502999775,0.03132429998368025,320.5022099999478,[-0.30092592592592593],[-0.2537037037037037],[1],[0],[0],[1.8655814999947324],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
130,0,130,0,320.5564175999025,,320.50871889991686,10,320.5564175999025,320.5564175999025,0.03607969998847693,323.1369667999679,[-0.41944444444444445],[0.2814814814814815],[1],[0],[0],[2.593487299978733],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
131,0,131,0,323.1657144998899,,323.1410398998996,5,323.1657144998899,323.1657144998899,0.01770969992503524,325.48467859998345,[0.20555555555555555],[0.2490740740740741],[1],[0],[0],[2.3260660000378266],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
132,0,132,0,325.5129608999705,,325.4893994999584,5,325.5129608999705,325.5129608999705,0.016800999990664423,327.85139549989253,[0.032407407407407406],[0.3490740740740741],[1],[0],[0],[2.345521099981852],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
133,0,133,0,327.9023155999603,,327.85689309996087,10,327.9023155999603,327.9023155999603,0.03321999998297542,330.4361525999848,[-0.025],[-0.09722222222222222],[1],[0],[0],[2.546298500034027],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
134,0,134,0,330.46811879996676,,330.4413598999381,5,330.46811879996676,330.46811879996676,0.018411100027151406,332.36763799993787,[-0.26851851851851855],[0.30092592592592593],[1],[0],[0],[1.9085348999360576],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
135,0,135,0,332.3936874999199,,332.3705876999302,5,332.3936874999199,332.3936874999199,0.015726400073617697,334.45286739990115,[-0.17037037037037037],[0.25092592592592594],[1],[0],[0],[2.0664881999837235],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
136,0,136,0,334.4838344999589,,334.4587467999663,5,334.4838344999589,334.4838344999589,0.018023299984633923,338.73467129992787,[0.26944444444444443],[-0.44907407407407407],[1],[0],[0],[4.258245600038208],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
137,0,137,0,338.7826297999127,,338.7401561998995,10,338.7826297999127,338.7826297999127,0.031127299997024238,344.9854664999293,[0.022222222222222223],[0.017592592592592594],[1],[0],[0],[6.2149326000362635],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
138,0,138,0,345.0159687999403,,344.9907696999144,5,345.0159687999403,345.0159687999403,0.01779730000998825,347.2348483999958,[-0.44722222222222224],[-0.2972222222222222],[1],[0],[0],[2.22667410003487],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
139,0,139,0,347.31142609997187,,347.2392302999506,10,347.31142609997187,347.31142609997187,0.058299200027249753,351.751380499918,[-0.3851851851851852],[-0.1398148148148148],[1],[0],[0],[4.454085700097494],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
140,0,140,0,351.7782326999586,,351.7552518999437,5,351.7782326999586,351.7782326999586,0.01586510008201003,354.3181756999111,[0.12777777777777777],[-0.4027777777777778],[1],[0],[0],[2.546959599945694],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
141,0,141,0,354.3448779999744,,354.3211194999749,5,354.3448779999744,354.3448779999744,0.01643860002513975,355.8525957999518,[-0.08888888888888889],[-0.09722222222222222],[1],[0],[0],[1.514967399998568],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
142,0,142,0,355.9245517998934,,355.85868229996413,10,355.9245517998934,355.9245517998934,0.033424200024455786,357.701304599992,[-0.20925925925925926],[-0.2657407407407407],[1],[0],[0],[1.8097297999775037],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
143,0,143,0,357.7343547999626,,357.70668179995846,5,357.7343547999626,357.7343547999626,0.019164699944667518,360.28730949992314,[-0.3388888888888889],[-0.4388888888888889],[1],[0],[0],[2.562102900003083],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
144,0,144,0,360.35448649991304,,360.29300539998803,10,360.35448649991304,360.35448649991304,0.03489869995974004,365.18522329989355,[0.37962962962962965],[0.4722222222222222],[1],[0],[0],[4.8578548999503255],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
145,0,145,0,365.231354599935,,365.1890215999447,10,365.231354599935,365.231354599935,0.03119990008417517,367.4851963999681,[0.1287037037037037],[-0.11296296296296296],[1],[0],[0],[2.2651063000084832],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
146,0,146,0,367.51402459992096,,367.489262899966,5,367.51402459992096,367.51402459992096,0.01706950005609542,369.15151409991086,[0.2175925925925926],[0.41759259259259257],[1],[0],[0],[1.6451076000230387],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
147,0,147,0,369.1962228999473,,369.1553143999772,10,369.1962228999473,369.1962228999473,0.028449299978092313,372.21769249998033,[0.44814814814814813],[0.4722222222222222],[1],[0],[0],[3.034174900036305],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
148,0,148,0,372.24562009994406,,372.22194979991764,5,372.24562009994406,372.24562009994406,0.016348700039088726,373.8850902999984,[0.23333333333333334],[0.3972222222222222],[1],[0],[0],[1.6470560999587178],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
149,0,149,0,373.92226729996037,,373.8904305999167,5,373.92226729996037,373.92226729996037,0.020634100073948503,375.53507539990824,[-0.2851851851851852],[0.4462962962962963],[1],[0],[0],[1.6248831000411883],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
150,0,150,0,375.5660929000005,,375.5405273999786,5,375.5660929000005,375.5660929000005,0.017781100003048778,383.68480029993225,[-0.11388888888888889],[0.026851851851851852],[1],[0],[0],[8.126833699992858],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
151,0,151,0,383.7181018999545,,383.6906988999108,5,383.7181018999545,383.7181018999545,0.019459599978290498,386.4512558999704,[-0.3453703703703704],[0.4537037037037037],[1],[0],[0],[2.7414582000346854],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
152,0,152,0,386.5009737999644,,386.45585339993704,10,386.5009737999644,386.5009737999644,0.0319385000038892,389.4509854998905,[-0.12037037037037036],[0.10462962962962963],[1],[0],[0],[2.9635892000515014],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
153,0,153,0,389.4976341999136,,389.45500449999236,10,389.4976341999136,389.4976341999136,0.03181249997578561,391.9017930999398,[-0.3277777777777778],[-0.10925925925925926],[1],[0],[0],[2.4149601999670267],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
154,0,154,0,391.93431859998964,,391.9081570999697,5,391.93431859998964,391.93431859998964,0.01925319992005825,393.66832249995787,[0.40185185185185185],[-0.09537037037037037],[1],[0],[0],[1.7413479998940602],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
155,0,155,0,393.7021515999222,,393.6726009999402,5,393.7021515999222,393.7021515999222,0.019465900026261806,395.55338049994316,[0.375],[0.42685185185185187],[1],[0],[0],[1.8613991000456735],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
156,0,156,0,395.58898249990307,,395.5586668999167,5,395.58898249990307,395.58898249990307,0.02137640002183616,398.05190349998884,[0.04722222222222222],[-0.39351851851851855],[1],[0],[0],[2.471941599971615],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
157,0,157,0,398.0835149999475,,398.0570648999419,5,398.0835149999475,398.0835149999475,0.01960630004759878,399.2872790999245,[0.262037037037037],[-0.2953703703703704],[1],[0],[0],[1.2108027000213042],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
158,0,158,0,399.3224487999687,,399.2930775999557,5,399.3224487999687,399.3224487999687,0.021629299968481064,400.97034699993674,[0.4861111111111111],[-0.3111111111111111],[1],[0],[0],[1.6564354000147432],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
159,0,159,0,401.0310305999592,,400.9755324999569,10,401.0310305999592,401.0310305999592,0.03754569997545332,404.46969269996043,[0.4203703703703704],[-0.43796296296296294],[1],[0],[0],[3.456922100041993],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
160,0,160,0,404.54104989999905,,404.475549899973,10,404.54104989999905,404.54104989999905,0.05039129999931902,407.2365355999209,[0.49074074074074076],[0.35185185185185186],[1],[0],[0],[2.7111527000088245],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
161,0,161,0,407.2899720999412,,407.2415330999065,10,407.2899720999412,407.2899720999412,0.033618299989029765,408.8381806999678,[0.3314814814814815],[-0.041666666666666664],[1],[0],[0],[1.5634513000259176],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
162,0,162,0,408.89008069992997,,408.84526649990585,10,408.89008069992997,408.89008069992997,0.03290659992489964,410.50127219990827,[0.1814814814814815],[0.337037037037037],[1],[0],[0],[1.6239742999896407],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
163,0,163,0,410.5767288999632,,410.5055596999591,10,410.5767288999632,410.5767288999632,0.049357299925759435,412.3183729999,[-0.3148148148148148],[0.17222222222222222],[1],[0],[0],[1.763418099959381],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
164,0,164,0,412.394161199918,,412.3228311999701,10,412.394161199918,412.394161199918,0.05119639995973557,414.3180377999088,[-0.0824074074074074],[0.4638888888888889],[1],[0],[0],[1.9444302000338212],[],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
165,0,165,0,414.3525569998892,,414.3224600999383,5,414.3525569998892,414.3525569998892,0.02112940000370145,419.1855859999778,[-0.4925925925925926],[0.011111111111111112],[1],[0],[0],[4.84208650002256],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
166,0,166,0,419.2356085999636,,419.18974039994646,10,419.2356085999636,419.2356085999636,0.031168799963779747,421.4015222999733,[-0.22777777777777777],[-0.35462962962962963],[1],[0],[0],[2.1808738000690937],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
167,0,167,0,421.45387899992056,,421.4075950999977,10,421.45387899992056,421.45387899992056,0.030224999994970858,423.16790489992127,[0.028703703703703703],[-0.17777777777777778],[1],[0],[0],[1.7301958999596536],['target'],4,001,2024-10-09_12h55.42.840,visualsearch,2024.1.5,None,2024-10-09 12h55.57.467999 +0530,
