trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
80,0,80,0,210.7298574000597,,210.68524180003442,10,210.7298574000597,210.7298574000597,0.03138509998098016,212.74776170006953,[0.18611111111111112],[-0.24722222222222223],[1],[0],[0],[2.0313212000764906],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
81,0,81,0,212.8006960999919,,212.75293830002192,10,212.8006960999919,212.8006960999919,0.03341859998181462,214.46130349999294,[0.19722222222222222],[0.10740740740740741],[1],[0],[0],[1.6754758999450132],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
82,0,82,0,214.51425910007674,,214.46517350000795,10,214.51425910007674,214.51425910007674,0.033237600000575185,217.17807810008526,[0.47129629629629627],[-0.412962962962963],[1],[0],[0],[2.6799679999239743],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
83,0,83,0,217.211154300021,,217.18175930005964,5,217.211154300021,217.211154300021,0.020759699982590973,219.01161100005265,[0.42314814814814816],[0.3453703703703704],[1],[0],[0],[1.809259600006044],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
84,0,84,0,219.0389753000345,,219.01546860008966,5,219.0389753000345,219.0389753000345,0.01629350008442998,220.71167550003156,[0.4564814814814815],[0.25925925925925924],[1],[0],[0],[1.679895699955523],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
85,0,85,0,220.76011999999173,,220.7158562000841,10,220.76011999999173,220.76011999999173,0.03365350002422929,222.91180160001386,[-0.45185185185185184],[0.39444444444444443],[1],[0],[0],[2.162417200044729],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
86,0,86,0,222.96221450006124,,222.91636790009215,10,222.96221450006124,222.96221450006124,0.033707500086165965,225.41203310003038,[0.1962962962962963],[0.337037037037037],[1],[0],[0],[2.462114699999802],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
87,0,87,0,225.464180400013,,225.41920010000467,10,225.464180400013,225.464180400013,0.033664300106465816,227.0460748000769,[0.16203703703703703],[0.09814814814814815],[1],[0],[0],[1.5938205999555066],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
88,0,88,0,227.0804525000276,,227.05066910001915,5,227.0804525000276,227.0804525000276,0.020674699917435646,228.56184340000618,[-0.25],[0.16944444444444445],[1],[0],[0],[1.490905400016345],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
89,0,89,0,228.59511440002825,,228.5661457000533,5,228.59511440002825,228.59511440002825,0.020868100109510124,230.52861869998742,[0.15462962962962962],[0.2935185185185185],[1],[0],[0],[1.9417717999313027],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
90,0,90,0,230.56233840005007,,230.53458650002722,5,230.56233840005007,230.56233840005007,0.020673599909059703,232.24507380009163,[-0.08055555555555556],[-0.18703703703703703],[1],[0],[0],[1.6900650999741629],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
91,0,91,0,232.27552970009856,,232.24938819999807,5,232.27552970009856,232.27552970009856,0.0177038999972865,234.16146400000434,[-0.24444444444444444],[-0.36574074074074076],[1],[0],[0],[1.8947431000415236],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
92,0,92,0,234.21239480003715,,234.1660555000417,10,234.21239480003715,234.21239480003715,0.032467400073073804,236.7638794000959,[0.31666666666666665],[-0.20092592592592592],[1],[0],[0],[2.5655682999640703],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
93,0,93,0,236.81267020001542,,236.7688027000986,10,236.81267020001542,236.81267020001542,0.03213740000501275,241.34460180008318,[-0.30277777777777776],[-0.4685185185185185],[1],[0],[0],[4.543992300052196],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
94,0,94,0,241.39528200007044,,241.34758430009242,10,241.39528200007044,241.39528200007044,0.03402810008265078,244.3783712000586,[0.11018518518518519],[0.4787037037037037],[1],[0],[0],[2.996694799978286],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
95,0,95,0,244.411935799988,,244.38323879998643,5,244.411935799988,244.411935799988,0.020924299955368042,246.08041020005476,[-0.001851851851851852],[0.10555555555555556],[1],[0],[0],[1.6763166999444366],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
96,0,96,0,246.13386820000596,,246.08510840008967,10,246.13386820000596,246.13386820000596,0.036792000057175756,248.09482830006164,[0.38333333333333336],[0.4166666666666667],[1],[0],[0],[1.9733548000222072],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
97,0,97,0,248.14445590006653,,248.09888130007312,10,248.14445590006653,248.14445590006653,0.03310190001502633,250.22868619998917,[-0.44814814814814813],[0.24259259259259258],[1],[0],[0],[2.0967537000542507],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
98,0,98,0,250.26138310006354,,250.23423500009812,5,250.26138310006354,250.26138310006354,0.01720559992827475,252.04518430004828,[-0.5],[0.046296296296296294],[1],[0],[0],[1.794174800044857],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
99,0,99,0,252.0769178000046,,252.05005349998828,5,252.0769178000046,252.0769178000046,0.019014199962839484,253.49453270004597,[0.011111111111111112],[0.075],[1],[0],[0],[1.4259130998980254],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
100,0,100,0,253.5409370000707,,253.4983576000668,10,253.5409370000707,253.5409370000707,0.03009610006120056,254.99677070009056,[0.0],[0.3175925925925926],[1],[0],[0],[1.4682299999985844],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
101,0,101,0,255.02827980008442,,255.00269380002283,5,255.02827980008442,255.02827980008442,0.018008100101724267,257.06156300008297,[-0.05185185185185185],[-0.21388888888888888],[1],[0],[0],[2.0413265000097454],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
102,0,102,0,257.1116461000638,,257.06577460002154,10,257.1116461000638,257.1116461000638,0.034990700078196824,258.69535300007556,[0.20462962962962963],[0.20462962962962963],[1],[0],[0],[1.594825700041838],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
103,0,103,0,258.7426380000543,,258.7011781000765,10,258.7426380000543,258.7426380000543,0.03142769995611161,260.8455399000086,[-0.040740740740740744],[-0.18703703703703703],[1],[0],[0],[2.1136731000151485],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
104,0,104,0,260.8969126000302,,260.84973480005283,10,260.8969126000302,260.8969126000302,0.03306069993413985,263.2939460000489,[0.48333333333333334],[0.16296296296296298],[1],[0],[0],[2.4116645999019966],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
105,0,105,0,263.32092430000193,,263.29695740004536,5,263.32092430000193,263.32092430000193,0.016717900056391954,265.1812111000763,[-0.22685185185185186],[0.25925925925925924],[1],[0],[0],[1.867386500001885],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
106,0,106,0,265.23408590001054,,265.18662819999736,10,265.23408590001054,265.23408590001054,0.03303980000782758,267.56146680004895,[0.2722222222222222],[-0.35185185185185186],[1],[0],[0],[2.3425766000291333],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
107,0,107,0,267.6132116999943,,267.5651294999989,10,267.6132116999943,267.6132116999943,0.030206099967472255,270.279226200073,[0.049074074074074076],[0.42592592592592593],[1],[0],[0],[2.683943700045347],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
108,0,108,0,270.3444007000653,,270.2854132000357,10,270.3444007000653,270.3444007000653,0.04184889991302043,272.6621128000552,[0.2611111111111111],[0.11574074074074074],[1],[0],[0],[2.335278099984862],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
109,0,109,0,272.6949250000762,,272.66687160008587,5,272.6949250000762,272.6949250000762,0.018476499943062663,274.24680020008236,[-0.16296296296296298],[0.17407407407407408],[1],[0],[0],[1.561820900067687],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
110,0,110,0,274.2819912000559,,274.2536560000153,5,274.2819912000559,274.2819912000559,0.019800999900326133,276.29734010004904,[0.27037037037037037],[0.4203703703703704],[1],[0],[0],[2.024511699914001],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
111,0,111,0,276.3327516000718,,276.3022606000304,5,276.3327516000718,276.3327516000718,0.020486499997787178,278.86164260003716,[-0.45555555555555555],[0.43796296296296294],[1],[0],[0],[2.539055399945937],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
112,0,112,0,278.91268930002116,,278.86689270008355,10,278.91268930002116,278.91268930002116,0.031526300008408725,281.4279562000884,[0.075],[0.05277777777777778],[1],[0],[0],[2.5298735999967903],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
113,0,113,0,281.48358760005794,,281.43192690005526,10,281.48358760005794,281.48358760005794,0.03140410000924021,283.8616707000183,[-0.46296296296296297],[-0.3175925925925926],[1],[0],[0],[2.3983506999211386],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
114,0,114,0,283.9294376000762,,283.86461849999614,10,283.9294376000762,283.9294376000762,0.04505680000875145,286.5299238000298,[-0.17222222222222222],[0.025],[1],[0],[0],[2.620118800085038],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
115,0,115,0,286.58013700006995,,286.53347180003766,10,286.58013700006995,286.58013700006995,0.035535199916921556,289.2785686000716,[0.19444444444444445],[-0.32685185185185184],[1],[0],[0],[2.7095224999357015],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
116,0,116,0,289.31140730006155,,289.283296000096,5,289.31140730006155,289.31140730006155,0.016200099955312908,291.0784653000301,[-0.06851851851851852],[-0.21203703703703702],[1],[0],[0],[1.778959000017494],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
117,0,117,0,291.15232920006383,,291.0829798000632,10,291.15232920006383,291.15232920006383,0.052649599965661764,294.3284026000183,[-0.14629629629629629],[0.38333333333333336],[1],[0],[0],[3.1930269999429584],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
118,0,118,0,294.35918140003923,,294.3339161000913,5,294.35918140003923,294.35918140003923,0.01832459995057434,296.3977548000403,[-0.1935185185185185],[-0.31574074074074077],[1],[0],[0],[2.0460538999177516],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
119,0,119,0,296.44719179999083,,296.40208720008377,10,296.44719179999083,296.44719179999083,0.033319100039079785,298.87843030004296,[0.3962962962962963],[-0.17314814814814813],[1],[0],[0],[2.4432376000331715],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
120,0,120,0,298.9314895001007,,298.8827374000102,10,298.9314895001007,298.9314895001007,0.03390560008119792,300.44496620004065,[0.018518518518518517],[0.26296296296296295],[1],[0],[0],[1.5285336000379175],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
121,0,121,0,300.49564159999136,,300.4487285000505,10,300.49564159999136,300.49564159999136,0.03414499992504716,303.2615281000035,[0.1574074074074074],[-0.38333333333333336],[1],[0],[0],[2.7788562999339774],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
122,0,122,0,303.2919077000115,,303.2663445000071,5,303.2919077000115,303.2919077000115,0.0188402000349015,304.6951818000525,[-0.4722222222222222],[0.33055555555555555],[1],[0],[0],[1.4106337999692187],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
123,0,123,0,304.7525785000762,,304.7006013999926,10,304.7525785000762,304.7525785000762,0.03889760002493858,307.11138360004406,[-0.025925925925925925],[0.2518518518518518],[1],[0],[0],[2.372296000015922],[],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
124,0,124,0,307.1811309000477,,307.11637549998704,10,307.1811309000477,307.1811309000477,0.03873050003312528,309.7629939999897,[-0.21666666666666667],[0.40370370370370373],[1],[0],[0],[2.6081745999399573],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
125,0,125,0,309.7979971000459,,309.7690625000978,5,309.7979971000459,309.7979971000459,0.018163400003686547,311.0287037000526,[-0.4305555555555556],[0.32222222222222224],[1],[0],[0],[1.2420041000004858],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
126,0,126,0,311.06009580008686,,311.03361590008717,5,311.06009580008686,311.06009580008686,0.018198899924755096,312.96365300007164,[0.15925925925925927],[-0.42962962962962964],[1],[0],[0],[1.9120307000121102],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
127,0,127,0,312.99929820001125,,312.9683236000128,5,312.99929820001125,312.99929820001125,0.021234799991361797,314.8963356000604,[0.003703703703703704],[0.4759259259259259],[1],[0],[0],[1.9069876000285149],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
128,0,128,0,314.9260429000715,,314.90168230002746,5,314.9260429000715,314.9260429000715,0.017949200002476573,316.5474442000268,[0.375],[-0.017592592592592594],[1],[0],[0],[1.6284120999043807],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
129,0,129,0,316.6042346000904,,316.5522452000296,10,316.6042346000904,316.6042346000904,0.03609799989499152,318.39479300007224,[-0.43148148148148147],[0.48333333333333334],[1],[0],[0],[1.806977799977176],[],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
130,0,130,0,318.4224683000939,,318.3982191000832,5,318.4224683000939,318.4224683000939,0.01612440007738769,320.39540410006884,[0.24351851851851852],[0.1712962962962963],[1],[0],[0],[1.9810533999698237],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
131,0,131,0,320.44980280008167,,320.40007149998564,10,320.44980280008167,320.44980280008167,0.03491289995145053,321.96254360000603,[0.09722222222222222],[-0.02962962962962963],[1],[0],[0],[1.5278701999923214],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
132,0,132,0,321.99726820003707,,321.96757139998954,5,321.99726820003707,321.99726820003707,0.017646500025875866,324.31472000002395,[0.27037037037037037],[0.47129629629629627],[1],[0],[0],[2.3298607000615448],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
133,0,133,0,324.35134560009465,,324.3220923000481,5,324.35134560009465,324.35134560009465,0.019833600032143295,327.04513910005335,[0.04537037037037037],[-0.4398148148148148],[1],[0],[0],[2.7040648000547662],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
134,0,134,0,327.0962496000575,,327.05042490002234,10,327.0962496000575,327.0962496000575,0.033785799983888865,328.62850220000837,[0.15555555555555556],[-0.03425925925925926],[1],[0],[0],[1.5447882000589743],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
135,0,135,0,328.67907940002624,,328.63334980001673,10,328.67907940002624,328.67907940002624,0.03262509999331087,330.31267940008547,[0.4675925925925926],[-0.3907407407407407],[1],[0],[0],[1.6469433000311255],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
136,0,136,0,330.34611150005367,,330.3183721000096,5,330.34611150005367,330.34611150005367,0.019473499967716634,332.3641330000246,[-0.2518518518518518],[-0.4444444444444444],[1],[0],[0],[2.02734359994065],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
137,0,137,0,332.41469910007436,,332.37002510007005,10,332.41469910007436,332.41469910007436,0.032502599991858006,334.04491789999884,[-0.07962962962962963],[-0.014814814814814815],[1],[0],[0],[1.6426357999444008],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
138,0,138,0,334.09484070003964,,334.051507199998,10,334.09484070003964,334.09484070003964,0.03094490000512451,335.3785979000386,[-0.028703703703703703],[-0.11666666666666667],[1],[0],[0],[1.2968530000653118],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
139,0,139,0,335.4316112000961,,335.3838179000886,10,335.4316112000961,335.4316112000961,0.029320299974642694,337.0454870000249,[-0.13518518518518519],[0.10833333333333334],[1],[0],[0],[1.6325382000068203],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
140,0,140,0,337.08333380008116,,337.0510521000251,5,337.08333380008116,337.08333380008116,0.019957699929364026,338.74528620007914,[-0.24722222222222223],[0.2935185185185185],[1],[0],[0],[1.6748795999446884],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
141,0,141,0,338.77751980000176,,338.7509746000869,5,338.77751980000176,338.77751980000176,0.01922369992826134,340.7452935000183,[0.04814814814814815],[0.15462962962962962],[1],[0],[0],[1.975374300032854],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
142,0,142,0,340.8039779000683,,340.7494628999848,10,340.8039779000683,340.8039779000683,0.038990500033833086,343.0617872000439,[-0.4],[-0.22777777777777777],[1],[0],[0],[2.2735422000987455],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
143,0,143,0,343.1103976999875,,343.06772460008506,10,343.1103976999875,343.1103976999875,0.0287505000596866,346.24582710000686,[0.24074074074074073],[0.4842592592592593],[1],[0],[0],[3.1494011000031605],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
144,0,144,0,346.3016174000222,,346.25064510002267,10,346.3016174000222,346.3016174000222,0.03357620001770556,347.79561180004384,[0.19722222222222222],[0.36574074074074076],[1],[0],[0],[1.5118051000172272],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
145,0,145,0,347.8288895000005,,347.80214520008303,5,347.8288895000005,347.8288895000005,0.020432300050742924,349.7972036000574,[0.2916666666666667],[-0.44814814814814813],[1],[0],[0],[1.9754860999528319],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
146,0,146,0,349.8511216000188,,349.80195780005306,10,349.8511216000188,349.8511216000188,0.03396599995903671,352.2121962000383,[-0.40555555555555556],[0.14074074074074075],[1],[0],[0],[2.376674700062722],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
147,0,147,0,352.24508150003385,,352.2174784000963,5,352.24508150003385,352.24508150003385,0.018926799995824695,353.82864850002807,[0.2388888888888889],[-0.12777777777777777],[1],[0],[0],[1.5926187000004575],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
148,0,148,0,353.88041500002146,,353.8333759000525,10,353.88041500002146,353.88041500002146,0.03382170002441853,355.97829270001967,[-0.3851851851851852],[0.1],[1],[0],[0],[2.111415500054136],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
149,0,149,0,356.00923870003317,,355.9829044000944,5,356.00923870003317,356.00923870003317,0.016061800066381693,357.84754800004885,[-0.2722222222222222],[0.30833333333333335],[1],[0],[0],[1.8486164000350982],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
150,0,150,0,357.9138718000613,,357.8546704000328,10,357.9138718000613,357.9138718000613,0.036942899925634265,359.5441871000221,[-0.4],[0.22407407407407406],[1],[0],[0],[1.653511399985291],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
151,0,151,0,359.59508260001894,,359.5489498000825,10,359.59508260001894,359.59508260001894,0.03414490004070103,361.6450982000679,[0.35185185185185186],[-0.2537037037037037],[1],[0],[0],[2.062362900003791],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
152,0,152,0,361.69977030006703,,361.64920159999747,10,361.69977030006703,361.69977030006703,0.03361360006965697,363.3121246000519,[-0.020370370370370372],[0.14907407407407408],[1],[0],[0],[1.629428799962625],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
153,0,153,0,363.35992910002824,,363.31677640008274,10,363.35992910002824,363.35992910002824,0.03100570000242442,367.3470902000554,[-0.2462962962962963],[-0.22407407407407406],[1],[0],[0],[3.9994695000350475],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
154,0,154,0,367.3938270000508,,367.35153830004856,10,367.3938270000508,367.3938270000508,0.0320132999913767,370.0617867000401,[-0.2074074074074074],[-0.3611111111111111],[1],[0],[0],[2.678650999907404],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
155,0,155,0,370.08925010007806,,370.0655775000341,5,370.08925010007806,370.08925010007806,0.015733900014311075,371.6953687000787,[0.21481481481481482],[0.2537037037037037],[1],[0],[0],[1.6141938000218943],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
156,0,156,0,371.74591570009943,,371.69987300003413,10,371.74591570009943,371.74591570009943,0.034151699976064265,373.9450937000802,[-0.4361111111111111],[-0.05740740740740741],[1],[0],[0],[2.211291900021024],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
157,0,157,0,373.99738960003015,,373.9509962000884,10,373.99738960003015,373.99738960003015,0.033861199975945055,375.6110348000657,[-0.39814814814814814],[0.3398148148148148],[1],[0],[0],[1.6265452000079677],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
158,0,158,0,375.660924200085,,375.61568160005845,10,375.660924200085,375.660924200085,0.03047210001386702,378.42860430001747,[0.46296296296296297],[-0.29814814814814816],[1],[0],[0],[2.7824624000350013],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
159,0,159,0,378.480755400029,,378.43377860006876,10,378.480755400029,378.480755400029,0.033231699955649674,380.5785060999915,[0.06574074074074074],[-0.03518518518518519],[1],[0],[0],[2.11210020002909],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
160,0,160,0,380.6252913000062,,380.58222960005514,10,380.6252913000062,380.6252913000062,0.030618299962952733,383.6951703000814,[-0.47962962962962963],[0.387037037037037],[1],[0],[0],[3.082410000031814],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
161,0,161,0,383.7274635999929,,383.6988454000093,5,383.7274635999929,383.7274635999929,0.020957100088708103,385.84566780005116,[0.15555555555555556],[0.1814814814814815],[1],[0],[0],[2.1260073999874294],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
162,0,162,0,385.8810651000822,,385.8500818000175,5,385.8810651000822,385.8810651000822,0.022047000005841255,387.54518180002924,[0.4842592592592593],[-0.04537037037037037],[1],[0],[0],[1.6734183999942616],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
163,0,163,0,387.59111660008784,,387.5484935999848,10,387.59111660008784,387.59111660008784,0.02973730000667274,389.1789928000653,[0.18425925925925926],[0.07037037037037037],[1],[0],[0],[1.600266300025396],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
164,0,164,0,389.23024820000865,,389.18391240003984,10,389.23024820000865,389.23024820000865,0.03457320004235953,394.16140109999105,[0.337037037037037],[0.06666666666666667],[1],[0],[0],[4.94355570001062],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
165,0,165,0,394.21315339999273,,394.1648366000736,10,394.21315339999273,394.21315339999273,0.03614680003374815,400.16216770000756,[-0.4898148148148148],[-0.4527777777777778],[1],[0],[0],[5.961398500017822],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
166,0,166,0,400.18993350001983,,400.1667170000728,5,400.18993350001983,400.18993350001983,0.016092699952423573,403.9955135000637,[-0.2962962962962963],[0.2175925925925926],[1],[0],[0],[3.8126468000700697],['target'],2,001,2024-10-09_12h33.06.000,visualsearch,2024.1.5,None,2024-10-09 12h33.16.863421 +0530,
