trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,0,10,0,26.585879200021736,,26.55697659996804,5,26.585879200021736,26.585879200021736,0.021646499983035028,29.114807699923404,[-0.19537037037037036],[-0.4361111111111111],[1],[0],[0],[2.5370407999726012],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
11,0,11,0,29.173320599948056,,29.120473099988885,10,29.173320599948056,29.173320599948056,0.03823609999381006,31.149341500014998,[-0.3287037037037037],[0.09814814814814815],[1],[0],[0],[1.9909426999511197],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
12,0,12,0,31.17871250002645,,31.15462269994896,5,31.17871250002645,31.17871250002645,0.017068999935872853,32.71495850000065,[-0.37222222222222223],[-0.09814814814814815],[1],[0],[0],[1.5436170999892056],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
13,0,13,0,32.765932900016196,,32.71909949998371,10,32.765932900016196,32.765932900016196,0.03445899998769164,34.80259550001938,[-0.487962962962963],[-0.3453703703703704],[1],[0],[0],[2.0492660000454634],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
14,0,14,0,34.87982169992756,,34.807932000025176,10,34.87982169992756,34.87982169992756,0.05472730007022619,38.98291539994534,[-0.08518518518518518],[-0.37222222222222223],[1],[0],[0],[4.120864500058815],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
15,0,15,0,39.03128499991726,,38.98601280001458,10,39.03128499991726,39.03128499991726,0.03425080003216863,40.864767399965785,[-0.47129629629629627],[-0.1037037037037037],[1],[0],[0],[1.8446592000545934],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
16,0,16,0,40.91014619998168,,40.86878889997024,5,40.91014619998168,40.91014619998168,0.032468599965795875,45.35065829998348,[0.1037037037037037],[0.19537037037037036],[1],[0],[0],[4.449033599928953],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
17,0,17,0,45.38607999996748,,45.356125099933706,5,45.38607999996748,45.38607999996748,0.022411899990402162,47.53130399994552,[0.012037037037037037],[-0.08333333333333333],[1],[0],[0],[2.153144800104201],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
18,0,18,0,47.584735499927774,,47.53567239991389,10,47.584735499927774,47.584735499927774,0.03614420001395047,49.28104949998669,[-0.05277777777777778],[0.028703703703703703],[1],[0],[0],[1.7097256999695674],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
19,0,19,0,49.3269509000238,,49.28431229991838,10,49.3269509000238,49.3269509000238,0.029295400017872453,52.964263499947265,[0.12222222222222222],[-0.20092592592592592],[1],[0],[0],[3.6508521999930963],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
20,0,20,0,52.995492700021714,,52.96773619996384,5,52.995492700021714,52.995492700021714,0.018783299950882792,54.83166399993934,[0.4703703703703704],[-0.19722222222222222],[1],[0],[0],[1.8451013999292627],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
21,0,21,0,54.864000299945474,,54.836865399964154,5,54.864000299945474,54.864000299945474,0.01968340005259961,57.26474110002164,[-0.4361111111111111],[-0.21388888888888888],[1],[0],[0],[2.408550800057128],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
22,0,22,0,57.31930520001333,,57.2702548999805,10,57.31930520001333,57.31930520001333,0.03542329999618232,58.964459499926306,[-0.1361111111111111],[0.24259259259259258],[1],[0],[0],[1.6590889000799507],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
23,0,23,0,59.000260500004515,,58.96824399998877,5,59.000260500004515,59.000260500004515,0.02336200000718236,60.383675599936396,[-0.07314814814814814],[0.32685185185185184],[1],[0],[0],[1.3922434999840334],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
24,0,24,0,60.415579200023785,,60.39038029999938,5,60.415579200023785,60.415579200023785,0.018983399961143732,61.8506179000251,[-0.11666666666666667],[0.3351851851851852],[1],[0],[0],[1.4421366000315174],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
25,0,25,0,61.886703299940564,,61.85549709992483,5,61.886703299940564,61.886703299940564,0.022684399969875813,63.91595830000006,[-0.10925925925925926],[-0.04722222222222222],[1],[0],[0],[2.038258000044152],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
26,0,26,0,63.9687861999264,,63.92040129995439,10,63.9687861999264,63.9687861999264,0.03333440003916621,67.147547999979,[0.3712962962962963],[-0.34814814814814815],[1],[0],[0],[3.1939996000146493],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
27,0,27,0,67.174600899918,,67.15059799992014,5,67.174600899918,67.174600899918,0.015636300086043775,68.96730139991269,[0.44814814814814813],[0.26481481481481484],[1],[0],[0],[1.8008557999273762],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
28,0,28,0,69.11149959999602,,68.97211390000302,10,69.11149959999602,69.11149959999602,0.12714329990558326,71.96572659991216,[-0.3138888888888889],[-0.287962962962963],[1],[0],[0],[2.8669724999926984],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
29,0,29,0,72.01249889994506,,71.9694782999577,10,72.01249889994506,72.01249889994506,0.030384899931959808,74.99798999994528,[0.31203703703703706],[0.44814814814814813],[1],[0],[0],[2.9982356000691652],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
30,0,30,0,75.03039289999288,,75.00165999995079,5,75.03039289999288,75.03039289999288,0.019645499996840954,77.00040179991629,[0.03425925925925926],[-0.2361111111111111],[1],[0],[0],[1.9790599999250844],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
31,0,31,0,77.03491930000018,,77.00560609996319,5,77.03491930000018,77.03491930000018,0.02162410004530102,78.46711550001055,[-0.017592592592592594],[-0.33425925925925926],[1],[0],[0],[1.4403442000038922],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
32,0,32,0,78.52102839993313,,78.47255569999106,10,78.52102839993313,78.52102839993313,0.03484540001954883,82.14781429991126,[0.14814814814814814],[0.30833333333333335],[1],[0],[0],[3.6408594000386074],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
33,0,33,0,82.18104289995972,,82.15130139992107,5,82.18104289995972,82.18104289995972,0.02031729998998344,83.89827200002037,[0.15462962962962962],[0.14629629629629629],[1],[0],[0],[1.7266871999017894],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
34,0,34,0,83.95146409992594,,83.90330120001454,10,83.95146409992594,83.95146409992594,0.034515899955295026,85.34761169995181,[0.17685185185185184],[0.06296296296296296],[1],[0],[0],[1.4102628000546247],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
35,0,35,0,85.39583799999673,,85.3516646999633,10,85.39583799999673,85.39583799999673,0.03319069999270141,87.23140699998476,[-0.08518518518518518],[-0.1935185185185185],[1],[0],[0],[1.8466382999904454],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
36,0,36,0,87.28370959998574,,87.23710339993704,5,87.28370959998574,87.28370959998574,0.03501939994748682,90.4649580999976,[-0.37777777777777777],[0.36666666666666664],[1],[0],[0],[3.193192800041288],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
37,0,37,0,90.49731539993081,,90.47050419996958,5,90.49731539993081,90.49731539993081,0.019704799982719123,93.23119319998659,[0.49444444444444446],[-0.25555555555555554],[1],[0],[0],[2.741435500094667],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
38,0,38,0,93.26130329992156,,93.2368413999211,5,93.26130329992156,93.26130329992156,0.01674769993405789,94.94984090002254,[0.1935185185185185],[-0.425],[1],[0],[0],[1.6968101999955252],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
39,0,39,0,94.98264870001003,,94.95453190000262,5,94.98264870001003,94.98264870001003,0.019696899922564626,97.1167328999145,[-0.3537037037037037],[0.3851851851851852],[1],[0],[0],[2.1427870000479743],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
40,0,40,0,97.15507759992033,,97.12249849992804,5,97.15507759992033,97.15507759992033,0.02334700000938028,99.51483929995447,[0.33240740740740743],[-0.3907407407407407],[1],[0],[0],[2.3692335999803618],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
41,0,41,0,99.56660169991665,,99.52040659997147,10,99.56660169991665,99.56660169991665,0.03594860003795475,101.38175469997805,[-0.05925925925925926],[0.1685185185185185],[1],[0],[0],[1.8260138999903575],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
42,0,42,0,101.41740189993288,,101.38609759998508,5,101.41740189993288,101.41740189993288,0.021497400011867285,103.30144880001899,[0.3574074074074074],[0.17962962962962964],[1],[0],[0],[1.8940185999963433],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
43,0,43,0,103.33878450002521,,103.30780559999403,5,103.33878450002521,103.33878450002521,0.02144939999561757,105.19779689994175,[-0.08518518518518518],[0.1638888888888889],[1],[0],[0],[1.8692380000138655],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
44,0,44,0,105.24325599998701,,105.20154539996292,10,105.24325599998701,105.24325599998701,0.029485100065357983,108.06619099993259,[-0.29259259259259257],[-0.33611111111111114],[1],[0],[0],[2.835160900023766],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
45,0,45,0,108.11674730002414,,108.07231830002274,10,108.11674730002414,108.11674730002414,0.03243440005462617,110.23294569994323,[0.34629629629629627],[-0.4648148148148148],[1],[0],[0],[2.1286293000448495],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
46,0,46,0,110.26680739992298,,110.23882949992549,5,110.26680739992298,110.26680739992298,0.01998230000026524,112.84974450001027,[-0.30092592592592593],[0.412962962962963],[1],[0],[0],[2.591522999922745],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
47,0,47,0,112.90766979998443,,112.85417429998051,10,112.90766979998443,112.90766979998443,0.039416000014171004,115.2319774000207,[-0.1],[0.03518518518518519],[1],[0],[0],[2.3388945000479],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
48,0,48,0,115.26044019998517,,115.23708200000692,5,115.26044019998517,115.26044019998517,0.01674769993405789,117.59823349991348,[-0.41388888888888886],[0.1111111111111111],[1],[0],[0],[2.3448815000010654],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
49,0,49,0,117.64931279991288,,117.60463189997245,10,117.64931279991288,117.64931279991288,0.03321319993119687,119.94861339998897,[-0.3138888888888889],[-0.2935185185185185],[1],[0],[0],[2.3112544000614434],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
50,0,50,0,120.00068129994906,,119.95315269997809,10,120.00068129994906,120.00068129994906,0.035078999935649335,123.44897309993394,[0.23055555555555557],[0.2361111111111111],[1],[0],[0],[3.4614615999162197],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
51,0,51,0,123.4950040000258,,123.45296969998162,10,123.4950040000258,123.4950040000258,0.030969099956564605,125.58136029995512,[0.16296296296296298],[-0.11944444444444445],[1],[0],[0],[2.097840500064194],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
52,0,52,0,125.61024860001635,,125.58531709993258,5,125.61024860001635,125.61024860001635,0.016507099964655936,127.36718059994746,[0.3675925925925926],[-0.3037037037037037],[1],[0],[0],[1.7652166000334546],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
53,0,53,0,127.41929679992609,,127.37203640001826,10,127.41929679992609,127.41929679992609,0.035691300057806075,128.96582859999035,[-0.1824074074074074],[-0.12962962962962962],[1],[0],[0],[1.5587376999901608],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
54,0,54,0,129.01373309991322,,128.96995940001216,10,129.01373309991322,129.01373309991322,0.03185050003230572,130.26451629993971,[-0.12037037037037036],[-0.06481481481481481],[1],[0],[0],[1.262969399918802],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
55,0,55,0,130.2916401999537,,130.26823519996833,5,130.2916401999537,130.2916401999537,0.015339600038714707,131.75043209991418,[0.26296296296296295],[0.06296296296296296],[1],[0],[0],[1.4666745000286028],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
56,0,56,0,131.78853319992777,,131.754711400019,5,131.78853319992777,131.78853319992777,0.022988799959421158,134.3500823000213,[-0.42407407407407405],[0.06759259259259259],[1],[0],[0],[2.5726984000066295],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
57,0,57,0,134.40285229997244,,134.35437029995956,10,134.40285229997244,134.40285229997244,0.036193600040860474,136.0325061000185,[-0.3388888888888889],[0.337037037037037],[1],[0],[0],[1.6422614000039175],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
58,0,58,0,136.08021899999585,,136.03745689999778,10,136.08021899999585,136.08021899999585,0.031957500032149255,137.79810969997197,[-0.2759259259259259],[0.11388888888888889],[1],[0],[0],[1.7289832000387833],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
59,0,59,0,137.85096339997835,,137.8024181999499,10,137.85096339997835,137.85096339997835,0.036667499924078584,140.73179119999986,[-0.004629629629629629],[-0.43333333333333335],[1],[0],[0],[2.892709399922751],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
60,0,60,0,140.76065650000237,,140.73588279995602,5,140.76065650000237,140.76065650000237,0.016615800093859434,142.01838189992122,[0.31574074074074077],[-0.03425925925925926],[1],[0],[0],[1.2659464000025764],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
61,0,61,0,142.05273449991364,,142.02438409999013,5,142.05273449991364,142.05273449991364,0.019376000040210783,144.51493710000068,[0.08611111111111111],[0.3638888888888889],[1],[0],[0],[2.471881899982691],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
62,0,62,0,144.56291510001756,,144.5192613999825,10,144.56291510001756,144.56291510001756,0.03159829997457564,146.2146704000188,[-0.19074074074074074],[0.3675925925925926],[1],[0],[0],[1.664396099979058],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
63,0,63,0,146.2646957000252,,146.22024789999705,10,146.2646957000252,146.2646957000252,0.031132600037381053,149.2671035999665,[0.19537037037037036],[0.049074074074074076],[1],[0],[0],[3.0164602999575436],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
64,0,64,0,149.34105449996423,,149.2716299999738,10,149.34105449996423,149.34105449996423,0.0535270000109449,152.83201329992153,[-0.2777777777777778],[0.2824074074074074],[1],[0],[0],[3.5072106000734493],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
65,0,65,0,152.86376699991524,,152.83736909995787,5,152.86376699991524,152.86376699991524,0.019559700042009354,155.68087029992603,[0.08611111111111111],[-0.32314814814814813],[1],[0],[0],[2.82461070001591],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
66,0,66,0,155.72436059999745,,155.68409969995264,10,155.72436059999745,155.72436059999745,0.029359000036492944,159.03296500002034,[0.17777777777777778],[0.3148148148148148],[1],[0],[0],[3.3198058999842033],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
67,0,67,0,159.07500389998313,,159.03706829994917,5,159.07500389998313,159.07500389998313,0.01676010002847761,161.16487199999392,[0.44351851851851853],[0.225],[1],[0],[0],[2.1112389999907464],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
68,0,68,0,161.19831819995306,,161.17000809998717,5,161.19831819995306,161.19831819995306,0.021179699921049178,163.33430019998923,[0.018518518518518517],[-0.4064814814814815],[1],[0],[0],[2.1433483998989686],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
69,0,69,0,163.3689581999788,,163.33965129998978,5,163.3689581999788,163.3689581999788,0.020821899990551174,164.66472899995279,[-0.013888888888888888],[-0.4083333333333333],[1],[0],[0],[1.3045978000154719],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
70,0,70,0,164.71337549993768,,164.67010629992,10,164.71337549993768,164.71337549993768,0.03226509992964566,168.29947149998043,[-0.09259259259259259],[0.4546296296296296],[1],[0],[0],[3.5973487000446767],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
71,0,71,0,168.3393020000076,,168.30551330000162,5,168.3393020000076,168.3393020000076,0.024893099907785654,169.61722169991117,[0.15462962962962962],[0.43425925925925923],[1],[0],[0],[1.2869462999515235],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
72,0,72,0,169.64974669995718,,169.62329879996832,5,169.64974669995718,169.64974669995718,0.019285400048829615,171.36682949995156,[-0.287962962962963],[0.30648148148148147],[1],[0],[0],[1.7248724999371916],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
73,0,73,0,171.3988925999729,,171.3725906999316,5,171.3988925999729,171.3988925999729,0.019907900015823543,173.16536330000963,[-0.10277777777777777],[0.4203703703703704],[1],[0],[0],[1.773348099901341],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
74,0,74,0,173.2120147999376,,173.1706691000145,10,173.2120147999376,173.2120147999376,0.031444799969904125,176.61530079995282,[0.4009259259259259],[-0.22777777777777777],[1],[0],[0],[3.4137363999616355],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
75,0,75,0,176.6621905999491,,176.62035029998515,10,176.6621905999491,176.6621905999491,0.031037500011734664,178.14820239995606,[0.1787037037037037],[-0.09074074074074075],[1],[0],[0],[1.4970002000918612],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
76,0,76,0,178.18216779991053,,178.15363519999664,5,178.18216779991053,178.18216779991053,0.017581299995072186,179.59835159999784,[-0.2361111111111111],[0.1527777777777778],[1],[0],[0],[1.4274404000025243],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
77,0,77,0,179.6719204999972,,179.60263199999463,10,179.6719204999972,179.6719204999972,0.03375870001036674,181.46528290002607,[0.3527777777777778],[-0.2972222222222222],[1],[0],[0],[1.8289726000512019],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
78,0,78,0,181.51499589998275,,181.46987769997213,10,181.51499589998275,181.51499589998275,0.031039000023156404,182.8486564999912,[0.3814814814814815],[-0.40185185185185185],[1],[0],[0],[1.347968599991873],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
79,0,79,0,182.8998547999654,,182.8531828999985,10,182.8998547999654,182.8998547999654,0.029991099960170686,185.9981841999106,[0.21481481481481482],[0.29259259259259257],[1],[0],[0],[3.1150817999150604],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
80,0,80,0,186.04598069994245,,186.00286569993477,10,186.04598069994245,186.04598069994245,0.02990179997868836,187.86456519993953,[0.2712962962962963],[-0.41203703703703703],[1],[0],[0],[1.8320432999171317],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
81,0,81,0,187.9147507000016,,187.86963319999631,10,187.9147507000016,187.9147507000016,0.029489199980162084,190.39830310002435,[-0.14907407407407408],[-0.17685185185185184],[1],[0],[0],[2.499253200017847],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
82,0,82,0,190.44617959996685,,190.4024008999113,10,190.44617959996685,190.44617959996685,0.030832599964924157,193.7495029999409,[0.075],[0.41759259259259257],[1],[0],[0],[3.3164517999393865],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
83,0,83,0,193.81037530000322,,193.75453739997465,10,193.81037530000322,193.81037530000322,0.034150099963881075,196.21594969998114,[-0.25277777777777777],[0.462037037037037],[1],[0],[0],[2.4278491000877693],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
84,0,84,0,196.25032200000715,,196.22186369996052,5,196.25032200000715,196.25032200000715,0.017420999938622117,198.54919920000248,[0.040740740740740744],[-0.3907407407407407],[1],[0],[0],[2.3102127999300137],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
85,0,85,0,198.58358630002476,,198.55525919992942,5,198.58358630002476,198.58358630002476,0.01825610001105815,201.06484260002617,[-0.4546296296296296],[-0.4444444444444444],[1],[0],[0],[2.4917962999315932],['target'],3,001,2024-10-09_12h45.24.096,visualsearch,2024.1.5,None,2024-10-09 12h45.35.563134 +0530,
