reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,55,62,1,5,12,3,144.70781920000445,,144.69471190002514,144.70781920000445,145.7079751000274,145.7079751000274,145.7079751000274,151.04391810001107,t,5.318745100055821,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
15,35,14,1,6,13,1,151.05781950004166,,151.04490450001322,151.05781950004166,152.05817430000752,152.05817430000752,152.05817430000752,169.72751450003125,l,17.651801700005308,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
49,60,89,2,0,14,4,169.74119910004083,,169.72851960000116,169.74119910004083,170.74136099999305,170.74136099999305,170.74136099999305,175.44329850003123,t,4.6949431000393815,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
15,35,14,2,1,15,1,175.4577831000206,,175.44409300002735,175.4577831000206,176.45827020000434,176.45827020000434,176.45827020000434,183.34436330001336,t,6.871543399989605,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
40,55,62,2,2,16,3,183.35772810003255,,183.34536350000417,183.35772810003255,184.3579127000412,184.3579127000412,184.3579127000412,188.56172400002833,t,4.19167190004373,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
11,30,7,2,3,17,0,188.57442750001792,,188.562579200021,188.57442750001792,189.5753305000253,189.5753305000253,189.5753305000253,192.87640940002166,l,3.29611560003832,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
27,50,21,2,4,18,2,192.89136579999467,,192.87732240004698,192.89136579999467,193.89138430001913,193.89138430001913,193.89138430001913,198.96001810004236,t,5.051930900022853,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
67,75,119,2,5,19,5,198.97466250002617,,198.9610128000495,198.97466250002617,199.97489030001452,199.97489030001452,199.97489030001452,204.49430690001464,t,4.507265600026585,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
78,80,162,2,6,20,6,204.50777260004543,,204.49525550002,204.50777260004543,205.50776790000964,205.50776790000964,205.50776790000964,209.5778249000432,t,4.064454300038051,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
27,50,21,3,0,21,2,209.5910846000188,,209.57865550002316,209.5910846000188,210.59109870000975,210.59109870000975,210.59109870000975,215.62721300002886,l,5.026678700000048,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
15,35,14,3,1,22,1,215.64109190000454,,215.6281839000294,215.64109190000454,216.64143060002243,216.64143060002243,216.64143060002243,220.66106030001538,l,4.014787799969781,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
40,55,62,3,2,23,3,220.67462180001894,,220.66195510001853,220.67462180001894,221.6751404000097,221.6751404000097,221.6751404000097,227.06065280002076,t,5.370519299991429,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
49,60,89,3,3,24,4,227.07469130004756,,227.06163810001453,227.07469130004756,228.07482979999622,228.07482979999622,228.07482979999622,230.84377030003816,l,2.7639666000031866,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
67,75,119,3,4,25,5,230.85778240003856,,230.8447800000431,230.85778240003856,231.8581251000287,231.8581251000287,231.8581251000287,233.80976820003707,t,1.943265700014308,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
11,30,7,3,5,26,0,233.82469500001753,,233.81055250001373,233.82469500001753,234.82477960002143,234.82477960002143,234.82477960002143,237.75998460000847,t,2.9243156000156887,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
78,80,162,3,6,27,6,237.7745573000284,,237.7609397000051,237.7745573000284,238.77471270004753,238.77471270004753,238.77471270004753,242.42738180002198,t,3.6432344999630004,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
40,55,62,4,0,28,3,242.44144439999945,,242.42825490003452,242.44144439999945,243.44166080001742,243.44166080001742,243.44166080001742,246.72710140002891,t,3.2678556999890134,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
49,60,89,4,1,29,4,246.74138930003392,,246.7279744000407,246.74138930003392,247.74147510004696,247.74147510004696,247.74147510004696,251.1443509000237,l,3.3891656000050716,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
67,75,119,4,2,30,5,251.15776750002988,,251.14534059999278,251.15776750002988,252.15792130003683,252.15792130003683,252.15792130003683,255.0274192999932,t,2.85592150001321,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
27,50,21,4,3,31,2,255.0412498000078,,255.02853370003868,255.0412498000078,256.04129439999815,256.04129439999815,256.04129439999815,258.81141550000757,l,2.765893200004939,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
78,80,162,4,4,32,6,258.8247127000359,,258.81227920000674,258.8247127000359,259.8249241000158,259.8249241000158,259.8249241000158,263.12965690001147,t,3.299831200041808,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
11,30,7,4,5,33,0,263.14125510002486,,263.130494400044,263.14125510002486,264.1412823999999,264.1412823999999,264.1412823999999,267.24387659999775,l,3.085708899947349,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
15,35,14,4,6,34,1,267.257725100033,,267.2448446000344,267.257725100033,268.2579359000083,268.2579359000083,268.2579359000083,271.4773713000468,l,3.202036999980919,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
15,35,14,5,0,35,1,271.49128080002265,,271.4784219000139,271.49128080002265,272.49165340000764,272.49165340000764,272.49165340000764,275.44599880004534,l,2.949911499978043,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
49,60,89,5,1,36,4,275.45776509999996,,275.4468392000417,275.45776509999996,276.4580087000504,276.4580087000504,276.4580087000504,280.2957327000331,t,3.834117599995807,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
27,50,21,5,2,37,2,280.3077001000056,,280.29650019999826,280.3077001000056,281.3082375000231,281.3082375000231,281.3082375000231,283.24348540004576,l,1.9187811000156216,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
78,80,162,5,3,38,6,283.25773450004635,,283.2442715000361,283.25773450004635,284.2580564999953,284.2580564999953,284.2580564999953,286.67758010001853,t,2.402702799998224,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
40,55,62,5,4,39,3,286.69142630003626,,286.67854280001484,286.69142630003626,287.69137280003633,287.69137280003633,287.69137280003633,293.3109199000173,t,5.602454000036232,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
67,75,119,5,5,40,5,293.3246175000095,,293.31188390002353,293.3246175000095,294.32479220000096,294.32479220000096,294.32479220000096,299.8279540000367,t,5.496517400024459,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
11,30,7,5,6,41,0,299.8411741000018,,299.8288184000412,299.8411741000018,300.84135100001004,300.84135100001004,300.84135100001004,305.8766492000432,l,5.01872849999927,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
27,50,21,6,0,42,2,305.8916746000177,,305.8775689000031,305.8916746000177,306.89192110003205,306.89192110003205,306.89192110003205,309.35970319999615,l,2.4614710999885574,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
40,55,62,6,1,43,3,309.37464670004556,,309.36049340001773,309.37464670004556,310.3746478999965,310.3746478999965,310.3746478999965,313.2290178000112,t,2.8493547000107355,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
11,30,7,6,2,44,0,313.24131340003805,,313.22984169999836,313.24131340003805,314.2414978000452,314.2414978000452,314.2414978000452,318.77815760002704,l,4.522187800030224,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
67,75,119,6,3,45,5,318.7911002000328,,318.7791055000271,318.7911002000328,319.79144270002143,319.79144270002143,319.79144270002143,322.3108949000016,t,2.5050970999873243,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
49,60,89,6,4,46,4,322.3245256000082,,322.3117971000029,322.3245256000082,323.3248676999938,323.3248676999938,323.3248676999938,327.29449490003753,t,3.9591134000220336,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
78,80,162,6,5,47,6,327.30778900004225,,327.2954080000054,327.30778900004225,328.30823060002876,328.30823060002876,328.30823060002876,331.06069090001984,t,2.7404588000499643,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
15,35,14,6,6,48,1,331.07462590001523,,331.06204660004005,331.07462590001523,332.0749359000474,332.0749359000474,332.0749359000474,338.21161680005025,l,6.133018699998502,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
67,75,119,7,0,49,5,338.2248992000241,,338.2124184000422,338.2248992000241,339.2251623000484,339.2251623000484,339.2251623000484,341.99402800004464,t,2.7550052999868058,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
15,35,14,7,1,50,1,342.0078021000372,,341.99504420004087,342.0078021000372,343.00807090004673,343.00807090004673,343.00807090004673,346.7607403000002,l,3.737005600007251,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
40,55,62,7,2,51,3,346.7745097000152,,346.7617694000364,346.7745097000152,347.774826900044,347.774826900044,347.774826900044,353.3106147000217,t,5.518963799986523,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
78,80,162,7,3,52,6,353.32459820003714,,353.3116433999967,353.32459820003714,354.3245647000149,354.3245647000149,354.3245647000149,356.89392360002967,t,2.5559630999923684,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
49,60,89,7,4,53,4,356.90785140002845,,356.8949504000484,356.90785140002845,357.90814070001943,357.90814070001943,357.90814070001943,362.5774221000029,t,4.663567199953832,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
27,50,21,7,5,54,2,362.59140530001605,,362.57823640003335,362.59140530001605,363.59147149999626,363.59147149999626,363.59147149999626,368.9277023000177,l,5.3185138999833725,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
11,30,7,7,6,55,0,368.94141620001756,,368.92860119999386,368.94141620001756,369.9414696000167,369.9414696000167,369.9414696000167,372.09444509999594,l,2.147873600013554,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
40,55,62,8,0,56,3,372.1078151999973,,372.09536670002853,372.1078151999973,373.10854460002156,373.10854460002156,373.10854460002156,385.6603642000118,l,12.537617399997544,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
11,30,7,8,1,57,0,385.67451650003204,,385.6613264000043,385.67451650003204,386.67496820003726,386.67496820003726,386.67496820003726,391.4281646000454,l,4.736010099994019,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
27,50,21,8,2,58,2,391.44124050001847,,391.4291170000215,391.44124050001847,392.4413946000277,392.4413946000277,392.4413946000277,405.16217600001255,l,12.716142299992498,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
49,60,89,8,3,59,4,405.17429710004944,,405.16298220003955,405.17429710004944,406.1746716000489,406.1746716000489,406.1746716000489,410.6437436999986,l,4.4622421999811195,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
67,75,119,8,4,60,5,410.6579074000474,,410.644501200004,410.6579074000474,411.6584142000065,411.6584142000065,411.6584142000065,417.9980846000253,t,6.333952800021507,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
15,35,14,8,5,61,1,418.00776629999746,,417.9988890000386,418.00776629999746,419.0081359000178,419.0081359000178,419.0081359000178,424.3769052000134,l,5.36163260001922,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
78,80,162,8,6,62,6,424.3912253000308,,424.37772010004846,424.3912253000308,425.39158729999326,425.39158729999326,425.39158729999326,432.0106635999982,t,6.605417899962049,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
27,50,21,9,0,63,2,432.0245671000448,,432.01154790003784,432.0245671000448,433.0250884999987,433.0250884999987,433.0250884999987,435.49440210004104,l,2.4647123000468127,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
67,75,119,9,1,64,5,435.5078024000395,,435.49524499999825,435.5078024000395,436.5079495999962,436.5079495999962,436.5079495999962,441.5436164000421,t,5.0187670000013895,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
40,55,62,9,2,65,3,441.55792530003237,,441.5445165000274,441.55792530003237,442.5584357000189,442.5584357000189,442.5584357000189,449.541999100009,l,6.9795054999995045,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
11,30,7,9,3,66,0,449.5579863000312,,449.5425069000339,449.5579863000312,450.5578730000416,450.5578730000416,450.5578730000416,457.4776240999927,l,6.902014999999665,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
15,35,14,9,4,67,1,457.49154800002,,457.4785491999937,457.49154800002,458.49108160001924,458.49108160001924,458.49108160001924,461.7771139999968,l,3.2734943999676034,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
49,60,89,9,5,68,4,461.7912791999988,,461.778119900031,461.7912791999988,462.7916780000087,462.7916780000087,462.7916780000087,470.21118760004174,t,7.404019800014794,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
78,80,162,9,6,69,6,470.224723500025,,470.21212490001926,470.224723500025,471.2248622000334,471.2248622000334,471.2248622000334,474.9601665000082,t,3.7181007000035606,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
78,80,162,10,0,70,6,474.9750596000231,,474.9611201999942,474.9750596000231,475.9747455000179,475.9747455000179,475.9747455000179,481.0441304999986,t,5.064662799995858,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
67,75,119,10,1,71,5,481.0579213000019,,481.044996200013,481.0579213000019,482.0581312000286,482.0581312000286,482.0581312000286,488.7276245999965,t,6.6523326999740675,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
27,50,21,10,2,72,2,488.74141350004356,,488.7285237000324,488.74141350004356,489.7414095000131,489.7414095000131,489.7414095000131,492.727761999995,l,2.9693811000324786,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
49,60,89,10,3,73,4,492.74120859999675,,492.7287839000346,492.74120859999675,493.7415854000137,493.7415854000137,493.7415854000137,499.9774683000287,l,6.218627499998547,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
11,30,7,10,4,74,0,499.99126810004236,,499.9786923000356,499.99126810004236,500.9915042000357,500.9915042000357,500.9915042000357,505.0613230000017,l,4.066698500013445,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
40,55,62,10,5,75,3,505.074588700023,,505.0621670000255,505.074588700023,506.0751266000443,506.0751266000443,506.0751266000443,512.9616296000313,l,6.88145440001972,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
15,35,14,10,6,76,1,512.9747661000001,,512.9624124999973,512.9747661000001,513.9748043,513.9748043,513.9748043,524.0959813999943,l,10.116672500036657,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
78,80,162,11,0,77,6,524.1079682999989,,524.0968258000212,524.1079682999989,525.1081585999927,525.1081585999927,525.1081585999927,528.0791877000011,t,2.9665369000285864,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
15,35,14,11,1,78,1,528.0912485000445,,528.0800551000284,528.0912485000445,529.0914245000458,529.0914245000458,529.0914245000458,532.0773013000144,l,2.9759955999907106,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
11,30,7,11,2,79,0,532.0912505000015,,532.0782169000013,532.0912505000015,533.0917294000392,533.0917294000392,533.0917294000392,537.9602546000388,l,4.8607538000214845,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
49,60,89,11,3,80,4,537.9749115000013,,537.9611168000265,537.9749115000013,538.9750331999967,538.9750331999967,538.9750331999967,543.2938939000014,l,4.301379400014412,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
27,50,21,11,4,81,2,543.3079173000297,,543.2949415000039,543.3079173000297,544.3080239000265,544.3080239000265,544.3080239000265,547.1615672000335,l,2.8489233999862336,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
67,75,119,11,5,82,5,547.1743654000456,,547.162817000004,547.1743654000456,548.1745694000274,548.1745694000274,548.1745694000274,552.4441961999983,t,4.260430500027724,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
40,55,62,11,6,83,3,552.4579957000096,,552.4450716000283,552.4579957000096,553.4585931000183,553.4585931000183,553.4585931000183,557.8969599000411,l,4.4328524000011384,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
78,80,162,12,0,84,6,557.9079444000381,,557.8977961000055,557.9079444000381,558.9081161000067,558.9081161000067,558.9081161000067,561.7944863000303,t,2.8816326999804005,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
27,50,21,12,1,85,2,561.8078827999998,,561.7952474000049,561.8078827999998,562.808340699994,562.808340699994,562.808340699994,566.2099016000284,l,3.39672319998499,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
67,75,119,12,2,86,5,566.2249882000033,,566.2106915000477,566.2249882000033,567.225114800036,567.225114800036,567.225114800036,569.9111183000496,t,2.6827561000245623,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
40,55,62,12,3,87,3,569.9246680000215,,569.9118130000425,569.9246680000215,570.9246715000481,570.9246715000481,570.9246715000481,575.5447194000008,l,4.608948999957647,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
15,35,14,12,4,88,1,575.5581778000342,,575.5456244000234,575.5581778000342,576.5580790000386,576.5580790000386,576.5580790000386,580.0942129000323,l,3.5258142999955453,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
49,60,89,12,5,89,4,580.1078902000445,,580.0951487999992,580.1078902000445,581.1081721000373,581.1081721000373,581.1081721000373,588.0633570000064,t,6.948190599970985,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
11,30,7,12,6,90,0,588.074663700012,,588.0641028000391,588.074663700012,589.0748902000487,589.0748902000487,589.0748902000487,593.1274715000181,l,4.03778610000154,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
67,75,119,13,0,91,5,593.141297299997,,593.1288172000204,593.141297299997,594.1416448000236,594.1416448000236,594.1416448000236,600.8796560000046,t,6.732935999985784,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
40,55,62,13,1,92,3,600.8914608000196,,600.8804413000471,600.8914608000196,601.8915600000182,601.8915600000182,601.8915600000182,607.4768848000094,l,5.578486500016879,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
15,35,14,13,2,93,1,607.4913227999932,,607.4776505000191,607.4913227999932,608.4916866000276,608.4916866000276,608.4916866000276,612.8108164000441,l,4.309400500031188,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
27,50,21,13,3,94,2,612.8246607000474,,612.8116345000453,612.8246607000474,613.8250913000084,613.8250913000084,613.8250913000084,623.8939444000134,l,10.062806000001729,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
49,60,89,13,4,95,4,623.9081545000081,,623.8947086000117,623.9081545000081,624.9083614000119,624.9083614000119,624.9083614000119,628.5607449000236,l,3.6349045999813825,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
78,80,162,13,5,96,6,628.5748068999965,,628.5617795000435,628.5748068999965,629.5748811000376,629.5748811000376,629.5748811000376,632.0775173000293,t,2.4862276000203565,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
11,30,7,13,6,97,0,632.0914242000435,,632.0784555000137,632.0914242000435,633.0917710000067,633.0917710000067,633.0917710000067,635.9292493000394,l,2.832543299999088,None,2,001,2024-11-21_17h43.21.911,delay_discounting,2024.1.5,None,2024-11-21 17h43.30.215999 +0530,
