reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,12,0,84,4,221.82014389999676,,221.8066131999949,221.82014389999676,222.8206011999864,222.8206011999864,222.8206011999864,224.7725303999614,t,1.942683200002648,None,4,001,2024-11-21_18h27.37.696,delay_discounting,2024.1.5,None,2024-11-21 18h27.48.636432 +0530,
27,50,21,12,1,85,2,224.78690539998934,,224.7735085999593,224.78690539998934,225.7872782999766,225.7872782999766,225.7872782999766,226.68972589995246,l,0.8962015999713913,None,4,001,2024-11-21_18h27.37.696,delay_discounting,2024.1.5,None,2024-11-21 18h27.48.636432 +0530,
40,55,62,12,2,86,3,226.70375269994838,,226.69076479994692,226.70375269994838,227.70401879999554,227.70401879999554,227.70401879999554,228.85571189998882,t,1.1453749000211246,None,4,001,2024-11-21_18h27.37.696,delay_discounting,2024.1.5,None,2024-11-21 18h27.48.636432 +0530,
11,30,7,12,3,87,0,228.8705172999762,,228.85759279999183,228.8705172999762,229.8712145999889,229.8712145999889,229.8712145999889,230.7059960999759,l,0.8270403000060469,None,4,001,2024-11-21_18h27.37.696,delay_discounting,2024.1.5,None,2024-11-21 18h27.48.636432 +0530,
78,80,162,12,4,88,6,230.7202645999496,,230.70686129998649,230.7202645999496,231.72060189995682,231.72060189995682,231.72060189995682,233.95796169998357,t,2.23089369997615,None,4,001,2024-11-21_18h27.37.696,delay_discounting,2024.1.5,None,2024-11-21 18h27.48.636432 +0530,
67,75,119,12,5,89,5,233.97112989996094,,233.95916749996832,233.97112989996094,234.97049239999615,234.97049239999615,234.97049239999615,236.67181609995896,t,1.6860537000466138,None,4,001,2024-11-21_18h27.37.696,delay_discounting,2024.1.5,None,2024-11-21 18h27.48.636432 +0530,
15,35,14,12,6,90,1,236.6868254999863,,236.67269629996736,236.6868254999863,237.687393399945,237.687393399945,237.687393399945,238.90527799999109,l,1.2016851999796927,None,4,001,2024-11-21_18h27.37.696,delay_discounting,2024.1.5,None,2024-11-21 18h27.48.636432 +0530,
40,55,62,13,0,91,3,238.9202910999884,,238.906156299985,238.9202910999884,239.92080839996925,239.92080839996925,239.92080839996925,241.57203099998878,t,1.6380021999939345,None,4,001,2024-11-21_18h27.37.696,delay_discounting,2024.1.5,None,2024-11-21 18h27.48.636432 +0530,
67,75,119,13,1,92,5,241.5868269999628,,241.57301110000117,241.5868269999628,242.58746389998123,242.58746389998123,242.58746389998123,243.85576710000169,t,1.2616970000090078,None,4,001,2024-11-21_18h27.37.696,delay_discounting,2024.1.5,None,2024-11-21 18h27.48.636432 +0530,
49,60,89,13,2,93,4,243.87076819996582,,243.85743929998716,243.87076819996582,244.8707273999462,244.8707273999462,244.8707273999462,246.60585229995195,t,1.72131040005479,None,4,001,2024-11-21_18h27.37.696,delay_discounting,2024.1.5,None,2024-11-21 18h27.48.636432 +0530,
15,35,14,13,3,94,1,246.62021809996804,,246.60835929994937,246.62021809996804,247.62060299998848,247.62060299998848,247.62060299998848,248.72229899995727,l,1.0870633000158705,None,4,001,2024-11-21_18h27.37.696,delay_discounting,2024.1.5,None,2024-11-21 18h27.48.636432 +0530,
27,50,21,13,4,95,2,248.73683429998346,,248.7235630999785,248.73683429998346,249.73731729999417,249.73731729999417,249.73731729999417,250.6224473999464,l,0.8794517000205815,None,4,001,2024-11-21_18h27.37.696,delay_discounting,2024.1.5,None,2024-11-21 18h27.48.636432 +0530,
